id,Outdegree Centrality
27493489,0.00036927621861152144
551951577,0.0007385524372230429
4873684235,0.00036927621861152144
228130177,0.0
1894582058,0.00036927621861152144
1089302341,0.00036927621861152144
16042588,0.00036927621861152144
15089078,0.0
3620548396,0.0
2754814433,0.00036927621861152144
2587163612,0.0
44953355,0.0
838141984053284864,0.00036927621861152144
37162329,0.00036927621861152144
2996506102,0.00036927621861152144
3091376321,0.0
891193292385288193,0.00036927621861152144
404376053,0.0
1204339794471538688,0.00036927621861152144
769507902897856512,0.00036927621861152144
197481317,0.00036927621861152144
33284619,0.0
24603962,0.0
1663172653,0.0
1280804221,0.00036927621861152144
287275780,0.00036927621861152144
1251059396991311872,0.00036927621861152144
419395379,0.0
19659370,0.23005908419497786
412155441,0.0
72474729,0.0
15962096,0.0
436609034,0.00036927621861152144
2372636521,0.00036927621861152144
1853174220,0.00036927621861152144
631705640,0.00036927621861152144
889657085868298240,0.00036927621861152144
5848122,0.0
794790254,0.0
3079899620,0.00036927621861152144
25268217,0.0
2230151202,0.0
1038481676,0.0
3085799703,0.0
15518172,0.00036927621861152144
200630242,0.0
27131901,0.0
94732055,0.0014771048744460858
143187995,0.00036927621861152144
3331252607,0.00036927621861152144
825382759,0.0
373974821,0.00036927621861152144
705504146808565760,0.00036927621861152144
755397390,0.0
18384521,0.0
755733488851189760,0.0
928760788306878464,0.0
390380093,0.00036927621861152144
7368332,0.00036927621861152144
561642136,0.0
1065937815022837760,0.00036927621861152144
577243493,0.00036927621861152144
464907377,0.00036927621861152144
58558979,0.00036927621861152144
252988497,0.0
1580058000,0.0
190778398,0.00036927621861152144
1640671358,0.00036927621861152144
14293310,0.0
331076291,0.00036927621861152144
1934999587,0.00036927621861152144
427218827,0.00036927621861152144
2381066016,0.00036927621861152144
101045085,0.0011078286558345643
82541893,0.00036927621861152144
3384319941,0.00036927621861152144
126274094,0.00036927621861152144
399935607,0.0
43973475,0.0
1190682302977859584,0.00036927621861152144
119711344,0.0
12755532,0.00036927621861152144
84351228,0.0
2360762586,0.0
404100683,0.00036927621861152144
841854020058677252,0.0
20356196,0.00036927621861152144
889461651673690112,0.00036927621861152144
512785206,0.00036927621861152144
1065173952664952837,0.00036927621861152144
763432576375779328,0.0
3026571023,0.0
706980266879946752,0.0
3332231,0.0007385524372230429
512594470,0.00036927621861152144
325755342,0.0
1382732563,0.0
17705769,0.00036927621861152144
26240101,0.00036927621861152144
2754412213,0.00036927621861152144
2153743237,0.0
2394417954,0.00036927621861152144
51023058,0.0007385524372230429
5943622,0.0
14622066,0.0
1322931373,0.0007385524372230429
2815077014,0.0
3305766383,0.00036927621861152144
1206594224537448449,0.00036927621861152144
3411494596,0.0
9320372,0.0
64732883,0.00036927621861152144
1067977726118682625,0.00036927621861152144
125721127,0.00036927621861152144
2424680826,0.00036927621861152144
1991321,0.0
994300581291282432,0.00036927621861152144
1121934716,0.0007385524372230429
27990587,0.0
2872651869,0.00036927621861152144
55612967,0.00036927621861152144
2903681001,0.0
130671142,0.0014771048744460858
15333148,0.00036927621861152144
68443905,0.00036927621861152144
298982411,0.00036927621861152144
1061582051449557003,0.00036927621861152144
48062712,0.0
119512412,0.0007385524372230429
1425336134,0.00036927621861152144
2895770934,0.0
79128388,0.00036927621861152144
108334890,0.0
17600799,0.00036927621861152144
2176025565,0.00036927621861152144
911454651417088000,0.00036927621861152144
47325650,0.0
1110855455696314368,0.00036927621861152144
142293342,0.00036927621861152144
30030112,0.00036927621861152144
1351611290,0.00036927621861152144
897060827316072448,0.0
8220532,0.0
1264438328,0.00036927621861152144
57320656,0.0
118056286,0.0
16102444,0.00036927621861152144
3435577992,0.00036927621861152144
212276623,0.00036927621861152144
1173370158,0.0
2986305078,0.0
2560958309,0.00036927621861152144
26212951,0.00036927621861152144
71167669,0.00036927621861152144
569382995,0.00036927621861152144
400804254,0.0011078286558345643
50706020,0.00036927621861152144
108434901,0.0
37622738,0.00036927621861152144
419071399,0.0
4728720725,0.0
310741473,0.00036927621861152144
103810205,0.0
2544161559,0.00036927621861152144
583637312,0.00036927621861152144
3405424143,0.00036927621861152144
46092394,0.00036927621861152144
567383651,0.00036927621861152144
632815919,0.00036927621861152144
1228726773078208512,0.00036927621861152144
781676758932262912,0.0
456853606,0.0
879077538525396992,0.00036927621861152144
1255539999467958272,0.00036927621861152144
1259983955408744449,0.0
2807461219,0.00036927621861152144
1432662902,0.0
2427734180,0.00036927621861152144
787149253302812672,0.0
114407120,0.00036927621861152144
897568340075479040,0.00036927621861152144
2922679556,0.0
1246421,0.00036927621861152144
1026754771087110144,0.0
4863093417,0.00036927621861152144
194324277,0.00036927621861152144
809193212,0.00036927621861152144
361281600,0.0
450594910,0.00036927621861152144
41259586,0.0
2890969865,0.00036927621861152144
2239534928,0.00036927621861152144
61111487,0.0
186764685,0.00036927621861152144
19722699,0.0
196476038,0.0
150622632,0.0
78912282,0.00036927621861152144
709543955126333440,0.0
11939852,0.00036927621861152144
56510427,0.0
337797562,0.00036927621861152144
216016685,0.0
201275909,0.0011078286558345643
414978578,0.0
2842688136,0.00036927621861152144
747665252,0.00036927621861152144
288995692,0.0
296312612,0.0
3293206151,0.0007385524372230429
200163448,0.0
243082126,0.00036927621861152144
1014722412,0.00036927621861152144
126062970,0.00036927621861152144
3317549893,0.00036927621861152144
39697728,0.0011078286558345643
714783310954774529,0.00036927621861152144
1048018930785083392,0.0
262191481,0.00036927621861152144
896676717603028992,0.00036927621861152144
714365137365426176,0.00036927621861152144
3272004860,0.00036927621861152144
2203092098,0.00036927621861152144
852962413,0.00036927621861152144
2607616422,0.0
52059998,0.0007385524372230429
721931072,0.0
71502653,0.00036927621861152144
1057715900,0.0
55044770,0.00036927621861152144
2700931729,0.00036927621861152144
122127763,0.0
14784786,0.00036927621861152144
3242397351,0.00036927621861152144
6355402,0.0007385524372230429
8077952,0.0
349172730,0.0
30339571,0.00036927621861152144
33864359,0.0
373580725,0.00036927621861152144
114773847,0.0
810893744593584128,0.0014771048744460858
73926321,0.00036927621861152144
250055606,0.00036927621861152144
61302699,0.00036927621861152144
21324520,0.00036927621861152144
1652541,0.0
1140577345973170177,0.00036927621861152144
40090727,0.0
3270447613,0.00036927621861152144
14657345,0.00036927621861152144
80269062,0.00036927621861152144
27375578,0.00036927621861152144
173431194,0.00036927621861152144
91367103,0.0
2606773789,0.00036927621861152144
14978945,0.00036927621861152144
46496916,0.0
856684314,0.00036927621861152144
308456550,0.00036927621861152144
16976682,0.0
10313732,0.0
972987874613366784,0.00036927621861152144
2274780686,0.00036927621861152144
25134469,0.0011078286558345643
3239238377,0.00036927621861152144
2613410444,0.00036927621861152144
2209063952,0.00036927621861152144
14553715,0.0
26092949,0.00036927621861152144
16079826,0.00036927621861152144
102609059,0.00036927621861152144
14998112,0.0
1494913634,0.0007385524372230429
68351679,0.00036927621861152144
8719472,0.0
12035282,0.0
1301154075434606598,0.00036927621861152144
29735775,0.0
2303160649,0.0
891731882,0.0
59263220,0.0
90626911,0.00036927621861152144
546315483,0.0
167169119,0.0
22514268,0.0
127894322,0.0007385524372230429
305474242,0.0007385524372230429
33861957,0.0
2278288488,0.00036927621861152144
3275322876,0.0
390324658,0.00036927621861152144
338526004,0.00036927621861152144
5763912,0.00036927621861152144
600067712,0.00036927621861152144
33970089,0.00036927621861152144
39321347,0.0
1303427371,0.00036927621861152144
372830899,0.0
1168926603855958017,0.00036927621861152144
153004670,0.0
1214864022572425217,0.0007385524372230429
563947963,0.00036927621861152144
114045446,0.0
3237012607,0.00036927621861152144
25624456,0.00036927621861152144
7990062,0.00036927621861152144
344956335,0.0
4531194259,0.00036927621861152144
485447824,0.00036927621861152144
2232721860,0.0
489677804,0.0
809848752,0.00036927621861152144
12414242,0.00036927621861152144
266717381,0.0
109640788,0.0
91440853,0.00036927621861152144
1367458171,0.00036927621861152144
515192228,0.00036927621861152144
45412709,0.00036927621861152144
391247062,0.00036927621861152144
1685766865,0.00036927621861152144
2312790332,0.0
121709074,0.00036927621861152144
2874803443,0.00036927621861152144
22597445,0.00036927621861152144
56318966,0.0
955599008,0.0
43526978,0.00036927621861152144
45321027,0.0
972651,0.0
3439304543,0.00036927621861152144
2215006026,0.00036927621861152144
2813275219,0.00036927621861152144
700999301514686464,0.00036927621861152144
188756842,0.00036927621861152144
1562518867,0.0
605012771,0.0
110509537,0.0
2810375782,0.0
136142062,0.00036927621861152144
58324434,0.0
917284226269052928,0.00036927621861152144
2960317030,0.00036927621861152144
1238826270,0.00036927621861152144
4833032980,0.00036927621861152144
597499972,0.0
388752038,0.0
60959947,0.00036927621861152144
2444229696,0.0
3361359683,0.00036927621861152144
23055193,0.00036927621861152144
918158086858211329,0.00036927621861152144
4897300665,0.00036927621861152144
22752868,0.00036927621861152144
155505157,0.0
81381560,0.0
1014199723031449600,0.0
1168,0.0
402143587,0.0
19411223,0.0
408717162,0.00036927621861152144
299659731,0.00036927621861152144
245907225,0.00036927621861152144
1930184042,0.00036927621861152144
598232506,0.0
204297410,0.0
942684527754989568,0.00036927621861152144
780874432927719424,0.00036927621861152144
514667085,0.0011078286558345643
1054280867512705025,0.00036927621861152144
36049907,0.00036927621861152144
27171750,0.00036927621861152144
4874161629,0.0007385524372230429
635986661,0.0
299807081,0.00036927621861152144
553436328,0.00036927621861152144
163363440,0.00036927621861152144
273921060,0.00036927621861152144
1155634482629791746,0.0007385524372230429
194399316,0.0
92593701,0.00036927621861152144
266028681,0.0
301037777,0.00036927621861152144
72102865,0.00036927621861152144
1244079788,0.0
534255106,0.0
1350732349,0.0
55858928,0.0
2318099514,0.00036927621861152144
943676329,0.00036927621861152144
394665897,0.00036927621861152144
20581429,0.0
110420616,0.0
224209816,0.0007385524372230429
117652722,0.0
151208743,0.00036927621861152144
259906731,0.0
377983647,0.00036927621861152144
313140358,0.0
313444531,0.0
19486877,0.0
11164692,0.0
9507112,0.0
14511951,0.0
327122348,0.0
2540678306,0.0
46131106,0.0007385524372230429
405384428,0.0
22843337,0.0
42909798,0.0
431210487,0.00036927621861152144
53654934,0.00036927621861152144
93494670,0.0
2591662868,0.0
20887537,0.0
1148895885729947648,0.00036927621861152144
3120886937,0.00036927621861152144
146195370,0.0007385524372230429
14707794,0.0
19204539,0.00036927621861152144
299394773,0.0
1227698863,0.0
1622761998,0.00036927621861152144
561277962,0.00036927621861152144
84560252,0.00036927621861152144
162124540,0.0
774076183461892096,0.00036927621861152144
1166221754,0.00036927621861152144
14049302,0.00036927621861152144
89774258,0.0
75525450,0.00036927621861152144
2998896042,0.0
257691637,0.0007385524372230429
95630269,0.00036927621861152144
569790116,0.0
134072288,0.0
243479125,0.0
606214834,0.00036927621861152144
16674284,0.00036927621861152144
393652166,0.0
2816046521,0.0
108989193,0.00036927621861152144
65184105,0.0
48448084,0.00036927621861152144
19058451,0.00036927621861152144
11069462,0.00036927621861152144
3035143127,0.00036927621861152144
1251034648492138498,0.00036927621861152144
37069005,0.00036927621861152144
1060157776477982721,0.0
2752564758,0.00036927621861152144
22132438,0.0007385524372230429
608052226,0.00036927621861152144
341258707,0.0
1072910977,0.00036927621861152144
1605951265,0.00036927621861152144
553729228,0.0
1290762290224984064,0.0
2383802810,0.0
417189950,0.00036927621861152144
115494880,0.0
415798356,0.00036927621861152144
1527461,0.00036927621861152144
1043021486,0.00036927621861152144
1556357336,0.0014771048744460858
398092540,0.0
112829445,0.0
1246201593755660288,0.0
7905122,0.0
596203049,0.0
202740551,0.00036927621861152144
396680992,0.00036927621861152144
296459271,0.0
934851466082357249,0.0011078286558345643
23818581,0.0
954235769618538496,0.00036927621861152144
65423884,0.00036927621861152144
932582571338321920,0.00036927621861152144
2713275441,0.0
2900424513,0.00036927621861152144
301709965,0.00036927621861152144
1023096199,0.0
47725447,0.0
14494523,0.00036927621861152144
101764664,0.00036927621861152144
828625466,0.00036927621861152144
743908703863083008,0.0007385524372230429
7466492,0.0
1055893919597133824,0.0
821666958680719361,0.00036927621861152144
92071137,0.0007385524372230429
49556240,0.00036927621861152144
13056322,0.0
1434631356,0.0
61187211,0.00036927621861152144
82337208,0.00036927621861152144
103835763,0.00036927621861152144
14874480,0.0
3946229836,0.0007385524372230429
17053944,0.0
839149376643686401,0.00036927621861152144
3036907250,0.09453471196454949
26711278,0.00036927621861152144
289284899,0.00036927621861152144
419946721,0.00036927621861152144
1174325520294715392,0.00036927621861152144
777648349,0.00036927621861152144
3621255616,0.00036927621861152144
2842839092,0.0
6844292,0.0
822143767,0.00036927621861152144
70819203,0.0
8746072,0.0
278482863,0.0
91697719,0.00036927621861152144
2320791044,0.0
99473901,0.0
23761309,0.00036927621861152144
885944485615738881,0.0007385524372230429
9541832,0.0
192931240,0.0
305236970,0.0
838131126002728960,0.00036927621861152144
774324193928351744,0.00036927621861152144
474233138,0.0
16273541,0.0
789107706397196288,0.00036927621861152144
34698700,0.00036927621861152144
185263153,0.00036927621861152144
1123336792021897216,0.0
616219267,0.00036927621861152144
15521075,0.0
998279534947586048,0.00036927621861152144
828489290,0.00036927621861152144
831922344,0.00036927621861152144
57246759,0.0
134765219,0.0
18238570,0.00036927621861152144
1734817550,0.00036927621861152144
124319949,0.00036927621861152144
2544647385,0.00036927621861152144
9316452,0.0
1081076050061213697,0.00036927621861152144
15056816,0.0
327301533,0.00036927621861152144
13284672,0.00036927621861152144
55517828,0.0
2386023224,0.00036927621861152144
11649702,0.00036927621861152144
388212968,0.0
570072860,0.0
854581958,0.0
720389270335135745,0.0
101818541,0.00036927621861152144
2989739661,0.00036927621861152144
925565433679298560,0.00036927621861152144
142837256,0.0
1468634743,0.00036927621861152144
253973566,0.00036927621861152144
871920132641173504,0.00036927621861152144
468825579,0.00036927621861152144
14208224,0.00036927621861152144
58880930,0.0007385524372230429
192854350,0.0
191728278,0.00036927621861152144
435462176,0.0
2166992210,0.0
317727341,0.0
1855871,0.00036927621861152144
14294701,0.00036927621861152144
605027292,0.00036927621861152144
1095972841,0.0
3988215194,0.00036927621861152144
1620225060,0.00036927621861152144
354801923,0.00036927621861152144
950072183031771136,0.00036927621861152144
44217911,0.0
1002193231,0.0007385524372230429
1379105228,0.00036927621861152144
224379103,0.0
16387111,0.00036927621861152144
370597692,0.00036927621861152144
951844723,0.00036927621861152144
984135577208373249,0.0
3482836634,0.0
461578921,0.0
49976458,0.0
19811190,0.0
2572511777,0.00036927621861152144
4053818032,0.00036927621861152144
802182440,0.00036927621861152144
262236415,0.00036927621861152144
452909538,0.0
15468474,0.0
948483885209477121,0.00036927621861152144
39618125,0.00036927621861152144
1297170244658552838,0.00036927621861152144
2685989162,0.00036927621861152144
32246103,0.00036927621861152144
147299961,0.00036927621861152144
195525587,0.00036927621861152144
3761306416,0.0007385524372230429
40389352,0.00036927621861152144
1168865024674357248,0.00036927621861152144
2859068332,0.0
1557796237,0.00036927621861152144
8762122,0.00036927621861152144
293483941,0.00036927621861152144
20640711,0.00036927621861152144
1553685114,0.00036927621861152144
1189744336415723520,0.0
1267637312,0.00036927621861152144
2455929786,0.0
312131328,0.00036927621861152144
40903402,0.00036927621861152144
41974909,0.00036927621861152144
1728795440,0.0
29866761,0.0
20621579,0.0
14162048,0.0
43652382,0.0
3051698888,0.00036927621861152144
2236856634,0.0
257618993,0.0
1972411447,0.0007385524372230429
827392886,0.00036927621861152144
20225119,0.00036927621861152144
6015842,0.00036927621861152144
470416893,0.00036927621861152144
735447938214678529,0.0
1171878193114025987,0.00036927621861152144
4025609913,0.00036927621861152144
93781753,0.0011078286558345643
838601156737654784,0.0
44106240,0.0
157238371,0.00036927621861152144
164233384,0.0
19380829,0.0
150346051,0.00036927621861152144
16044272,0.0
555461978,0.00036927621861152144
45794386,0.00036927621861152144
3892710581,0.00036927621861152144
29716049,0.0
116897811,0.0011078286558345643
814980524200566784,0.00036927621861152144
2178067878,0.00036927621861152144
735809541456027648,0.00036927621861152144
1014974716359081988,0.00036927621861152144
12160482,0.00036927621861152144
2249121151,0.00036927621861152144
175529610,0.0
36347948,0.00036927621861152144
427431943,0.0007385524372230429
2522143308,0.00036927621861152144
409890910,0.0
220378862,0.00036927621861152144
483172916,0.0
14947339,0.00036927621861152144
1002096110,0.00036927621861152144
237670274,0.0
112882940,0.0
2190723061,0.00036927621861152144
265509561,0.0
338989477,0.0014771048744460858
4042462396,0.00036927621861152144
3916694415,0.0011078286558345643
1251108504653361152,0.00036927621861152144
1909219404,0.0
104633187,0.00036927621861152144
312121622,0.0
1183933523129970689,0.00036927621861152144
175011974,0.0007385524372230429
1080724857552199682,0.00036927621861152144
2166763549,0.00036927621861152144
18417153,0.0011078286558345643
343998886,0.00036927621861152144
429259920,0.00036927621861152144
136756365,0.0
2607919231,0.00036927621861152144
409166947,0.00036927621861152144
1401748656,0.00036927621861152144
824668943285702661,0.00036927621861152144
153506820,0.00036927621861152144
114146587,0.0007385524372230429
803909558431313920,0.00036927621861152144
146116918,0.00036927621861152144
240867778,0.0
3235806942,0.0
241167877,0.00036927621861152144
2252260178,0.00036927621861152144
2645602164,0.0
1189525564715089920,0.00036927621861152144
99023044,0.0
1120424520773505028,0.00036927621861152144
47978543,0.00036927621861152144
31311757,0.0
18855622,0.00036927621861152144
884047713372975104,0.00036927621861152144
4196200462,0.00036927621861152144
762501458,0.0
476514758,0.00036927621861152144
50956443,0.0
722155990662123520,0.0
1076178992036790272,0.0
57047586,0.0
2209003450,0.00036927621861152144
234070123,0.00036927621861152144
1690763647,0.00036927621861152144
870362407,0.0
911297187664949248,0.0
312783905,0.00036927621861152144
38140504,0.0
123093566,0.0
73909361,0.0
2568478126,0.00036927621861152144
122424832,0.00036927621861152144
3150832239,0.0
2608840453,0.00036927621861152144
15166546,0.0
4831430475,0.00036927621861152144
33677856,0.00036927621861152144
2785709353,0.00036927621861152144
430570985,0.00036927621861152144
890413838578966528,0.0011078286558345643
717756832240902144,0.00036927621861152144
1156797119149121541,0.00036927621861152144
330917707,0.00036927621861152144
1038834447540531202,0.0
3367685915,0.00036927621861152144
2812873512,0.0
333597222,0.00036927621861152144
4829277184,0.0007385524372230429
16946380,0.0
8260242,0.00036927621861152144
2188930908,0.0
271370579,0.00036927621861152144
115763683,0.0
330151669,0.0
50257296,0.00036927621861152144
229601276,0.00036927621861152144
720750427147341824,0.00036927621861152144
414130557,0.00036927621861152144
3035211041,0.00036927621861152144
800707492346925056,0.0
400831970,0.00036927621861152144
423567471,0.00036927621861152144
38190507,0.0
72781449,0.0
740216334,0.0
7170002,0.00036927621861152144
126718539,0.00036927621861152144
20167623,0.0
822183485523841025,0.00036927621861152144
220139885,0.0
822405576504344576,0.00036927621861152144
2343425496,0.00036927621861152144
1077863989202247681,0.00036927621861152144
980046830,0.00036927621861152144
364593753,0.0
823957466,0.0
964589615230337024,0.0
1578022897,0.00036927621861152144
466894113,0.0007385524372230429
36588310,0.0
14065835,0.0
849902720827875330,0.00036927621861152144
591797093,0.0
976373610,0.0
4202417063,0.00036927621861152144
381187236,0.0
64245814,0.00036927621861152144
207450631,0.0
751506263792582656,0.0
813286,0.00036927621861152144
69870134,0.0
109399833,0.00036927621861152144
16948477,0.0
377571301,0.00036927621861152144
3165380261,0.00036927621861152144
950377242483343360,0.00036927621861152144
1074540169,0.00036927621861152144
2186834214,0.00036927621861152144
713164296604090368,0.00036927621861152144
37139722,0.00036927621861152144
197623145,0.00036927621861152144
706431707885477888,0.00036927621861152144
2641476606,0.0
206743057,0.0
2986013849,0.00036927621861152144
181720081,0.00036927621861152144
228313429,0.0
61449317,0.0
14183423,0.00036927621861152144
3442793834,0.0
579842788,0.0
2918846960,0.0
406260699,0.00036927621861152144
190821474,0.00036927621861152144
51215183,0.00036927621861152144
2758095800,0.00036927621861152144
1708743114,0.00036927621861152144
14199378,0.0
2147987488,0.00036927621861152144
311404595,0.00036927621861152144
216744325,0.0
114870386,0.0
302013973,0.0
4652730673,0.00036927621861152144
18932422,0.1222304283604136
740410382,0.00036927621861152144
272065025,0.0
1354848524,0.00036927621861152144
39112661,0.00036927621861152144
230815459,0.0
342137485,0.00036927621861152144
96127287,0.00036927621861152144
877108837475655680,0.00036927621861152144
207534677,0.00036927621861152144
13360372,0.00036927621861152144
1598324696,0.00036927621861152144
63801028,0.0
182486010,0.0
765548,0.0
158297618,0.00036927621861152144
311340284,0.0
850107536,0.0
3033312071,0.0007385524372230429
539296619,0.0
622716896,0.00036927621861152144
63935826,0.00036927621861152144
1107254048896548864,0.00036927621861152144
2867784412,0.00036927621861152144
78577226,0.0
500950174,0.00036927621861152144
111046352,0.0
153764165,0.00036927621861152144
17743823,0.0011078286558345643
398500188,0.0
15421904,0.0
38048603,0.00036927621861152144
156322219,0.00036927621861152144
586366163,0.00036927621861152144
2924669003,0.0
616572834,0.00036927621861152144
2847332414,0.00036927621861152144
17554109,0.00036927621861152144
14166306,0.0
174991185,0.00036927621861152144
2221607978,0.0
1033944831918104576,0.00036927621861152144
2814432614,0.0
71306406,0.0
1609328383,0.00036927621861152144
220145170,0.0
2579832252,0.00036927621861152144
2336440088,0.0007385524372230429
3025618094,0.00036927621861152144
977250301,0.00036927621861152144
36659063,0.00036927621861152144
19677123,0.0
54580934,0.00036927621861152144
1193486898,0.0
62952214,0.00036927621861152144
939946139029090304,0.0
269930404,0.0007385524372230429
361719507,0.00036927621861152144
1205609058,0.0
449616976,0.00036927621861152144
138840988,0.0
95745203,0.00036927621861152144
2213823000,0.00036927621861152144
452570555,0.0
923649456981135367,0.0011078286558345643
533315563,0.0
337745478,0.0007385524372230429
1099250750155354114,0.00036927621861152144
224466293,0.0
45123871,0.00036927621861152144
3943475233,0.00036927621861152144
22960511,0.0
16514335,0.00036927621861152144
50374439,0.0
3248357604,0.0
840618056678293504,0.0
903217429555359744,0.00036927621861152144
176870844,0.00036927621861152144
1064203950717583360,0.00036927621861152144
406869976,0.0
2924886188,0.00036927621861152144
702309206,0.0007385524372230429
17018894,0.0007385524372230429
2615258306,0.00036927621861152144
857570979022876672,0.00036927621861152144
117712651,0.00036927621861152144
24897144,0.00036927621861152144
1081241209622822913,0.00036927621861152144
2239194271,0.0
891186338,0.00036927621861152144
47456957,0.00036927621861152144
2908007650,0.00036927621861152144
86754006,0.00036927621861152144
1107588341124337666,0.00036927621861152144
1145584490594443264,0.00036927621861152144
5894962,0.00036927621861152144
91168371,0.00036927621861152144
27007409,0.00036927621861152144
12044602,0.0
